"latitude";"longitude";"bio4_temp_";"bio11_temp";"bio16_prec";"bio17_prec";"ag_mosiac";"distance_high_pop";"hnd";"soilWater";"pH";"clay"
-5.197287;-35.462551;6.17591870862384;25.2565649985805;588.192071573265;47.3795451344274;0.178015741397633;68.345819057699;5.16548592885335;28.56;55.5422222222222;22.7377777777778
-19.663927;-43.690081;18.2461818600809;19.0402438328206;834.506646180536;33.7465107071131;0.095132454984059;20000;21.4349600838833;29.7827868852459;50.7581967213115;35.9344262295082
-19.59;-44.02;17.8670312623409;19.125264004525;875.758943195804;34.3978537295268;0.0809757263183594;314.039137313135;31.4824478430826;24.1311475409836;54.9590163934426;40.172131147541
-19.6;-44.03;17.888155383307;18.9910435195513;867.255815466513;34.0675799584292;0.070248062598853;195.378151260504;43.7646405892294;24.2295081967213;55.2295081967213;38.5
-19.61;-44.04;17.8086487870458;19.3202812444788;858.189862089581;33.7605398449938;0.201449042153511;339.992398934022;36.0625098806913;25.5204918032787;56.2581967213115;39.5819672131148
-19.62;-44.05;17.8098896887087;19.359712225943;862.485442586817;33.969054235246;0.2018953023179;201.840284075056;31.1995207989802;25.5450819672131;54.8483606557377;38.9836065573771
-19.63;-44.06;17.8061497964506;19.2052748402478;881.91213844076;34.7575018370514;0.103754932400812;1237.93500986821;42.0097460491667;28.440329218107;51.8600823045267;41.0164609053498
-19.64;-44.07;17.8258285320807;18.8042598920384;901.511664221476;35.5526483215461;0.164034184507842;1619.74961885219;48.5458361203553;29.0122950819672;51.5983606557377;42.4795081967213
-16.298721;-41.795826;16.4368203153752;20.5940974527511;476.377487091198;18.9852070403403;0.0616720955185834;42.7350427350427;63.5847481743234;26.2950819672131;54.8688524590164;30.6762295081967
-16.435427;-41.003301;17.1193888151501;22.5734031752122;354.187440337003;42.3324696280499;0.000858382080078125;205.825137682739;20.2865021395585;28.1810699588477;59.1481481481481;27.1851851851852
-21.685186;-42.95331;21.6774311655307;18.2829381614497;898.052801901757;70.333728462181;0.118113516229368;20000;32.4964948716711;27.5450819672131;50.7377049180328;32.6147540983607
-20.920397;-43.61063;20.4350439399047;17.6503995159162;770.745734888101;42.7154947286924;0.0944882153104895;20000;44.9588015690323;28.0082644628099;51.0289256198347;41
